gene_symbol,gene_id_base,cohort,hpa_liver_ntpm,rna_liver_primary,hpa_log10,ag_log10
UGT2B7,ENSG00000171234,top500,1507.2,1.241753746109943,3.17819969914806,0.0940704517201947
LRG1,ENSG00000171236,top500,1004.2,4.502442020779202,3.001863462692524,0.6534577746414597
SHCBP1,ENSG00000171241,,0.2,0.04229303534556,-0.5228787452803375,-1.3727054867902737
SOSTDC1,ENSG00000171243,,0.0,0.0026258962610796,-1.0,-2.564490676050123
NPTX1,ENSG00000171246,,0.0,0.000227798513166,-1.0,-3.4843930206412552
FAM98B,ENSG00000171262,,7.3,0.0404045638924468,0.8692317197309761,-1.3924960394610006
ZNF439,ENSG00000171291,,1.1,0.0200345991532385,0.0791812460476248,-1.6960570120595035
ZNF440,ENSG00000171295,,3.5,0.0436026849896075,0.5563025007672873,-1.3594918801840563
GAA,ENSG00000171298,,45.1,0.0376521174355287,1.6551384348113822,-1.4230586847029656
CANT1,ENSG00000171302,,16.0,0.1495435321111535,1.2068258760318498,-0.8249420494829232
KCNK3,ENSG00000171303,,0.4,0.0023643736856957,-0.3010299956639812,-2.6082934372013704
ZDHHC16,ENSG00000171307,,28.7,0.2088693238035655,1.4593924877592308,-0.679917462600167
CHST11,ENSG00000171310,,2.8,0.0776313976884772,0.4623979978989561,-1.1094035231740222
EXOSC1,ENSG00000171311,,26.9,0.0928838233753888,1.4313637641589874,-1.0315926001544922
PGAM1,ENSG00000171314,,176.9,0.1103441773543964,2.247973266361807,-0.956857175306467
CHD7,ENSG00000171316,,3.1,0.1784882069696717,0.505149978319906,-0.7481472230347971
ESCO2,ENSG00000171320,,0.6,0.0324310859419932,-0.1549019599857432,-1.487701439000854
KRT19,ENSG00000171345,,7.7,0.458407228274871,0.8920946026904804,-0.3386538133742314
KRT15,ENSG00000171346,,0.7,0.2209618377415406,-0.0969100130080564,-0.6554862239013952
LURAP1,ENSG00000171357,,0.5,0.0029917235740629,-0.2218487496163564,-2.5097993425757457
KRT38,ENSG00000171360,,0.0,0.0002624219094372,-1.0,-3.440785555862601
CLCN5,ENSG00000171365,,15.8,0.0483643953615274,1.2013971243204515,-1.3145772011210464
TPPP,ENSG00000171368,,2.7,0.0009419989324461,0.4471580313422192,-2.982132725981797
KCND3,ENSG00000171385,,14.3,0.0278773331834824,1.1583624920952498,-1.5531936850870602
APLN,ENSG00000171388,,1.3,0.0064161133564562,0.146128035678238,-2.186011369167825
KRTAP4-4,ENSG00000171396,,0.0,1.4980090126464532e-06,-1.0,-3.993542476798077
KRT13,ENSG00000171401,,10.8,0.0059758087333518,1.0374264979406236,-2.216395906197884
XAGE3,ENSG00000171402,,1.9,3.716376603349868e-05,0.3010299956639812,-3.862760599197853
KRT9,ENSG00000171403,,0.0,2.3674558426075252e-05,-1.0,-3.9077196315880887
XAGE5,ENSG00000171405,,0.0,3.926304614292893e-06,-1.0,-3.983274514974433
PDE7B,ENSG00000171408,,3.5,0.0134544686596562,0.5563025007672873,-1.8679175022592367
MRPL36,ENSG00000171421,,72.2,0.6175151268939103,1.8591382972945307,-0.2092820756158094
ZNF581,ENSG00000171425,,13.3,0.3115749328541455,1.1271047983648077,-0.5062981254129141
NAT1,ENSG00000171428,,9.8,0.1410015668609207,0.99563519459755,-0.8504681636001982
KRT20,ENSG00000171431,,0.1,0.0006864529055632,-0.6989700043360187,-3.104327278719522
GLOD5,ENSG00000171433,,7.6,0.0025533611389544,0.8864907251724818,-2.57620363581446
KSR2,ENSG00000171435,,0.0,0.000130647380372,-1.0,-3.637051473622139
ZNF524,ENSG00000171443,,28.1,0.1777620599546562,1.4502491083193612,-0.7499166820992965
MCC,ENSG00000171444,,17.7,0.026341581616731,1.250420002308894,-1.5777125708628312
KRT27,ENSG00000171446,,0.0,3.811958332991771e-05,-1.0,-3.85974474047166
ZBTB26,ENSG00000171448,,2.5,0.0170369869391884,0.414973347970818,-1.7660655342631049
CDK5R2,ENSG00000171450,bottom500,0.0,0.0002358891793811,-1.0,-3.473803986663761
DSEL,ENSG00000171451,,3.3,0.0624988780393546,0.5314789170422551,-1.203433450586436
POLR1C,ENSG00000171453,,16.6,0.1707080250371151,1.2227164711475833,-0.7674917288023886
ASXL1,ENSG00000171456,,27.7,0.0499997587191267,1.4440447959180762,-1.300164365693716
OR1L6,ENSG00000171459,,0.0,0.0002751322408647,-1.0,-3.4258156086621026
DLK2,ENSG00000171462,,0.7,0.0038720005344949,-0.0969100130080564,-2.400990701735526
ZNF562,ENSG00000171466,,6.5,0.0233713508300631,0.8195439355418687,-1.6294619150388037
ZNF318,ENSG00000171467,,7.5,0.0318592250977795,0.8808135922807914,-1.4954037593905327
ZNF561,ENSG00000171469,,10.4,0.0272464326738884,1.021189299069938,-1.5630993190962437
WIPF2,ENSG00000171475,,7.0,0.0131558436753645,0.8512583487190752,-1.8775926261432532
HOPX,ENSG00000171476,,2.7,0.0151942083957363,0.4471580313422192,-1.8154729964995329
SPACA5B,ENSG00000171478,,0.0,2.903318508486817e-06,-1.0,-3.98757061953606
OR1L3,ENSG00000171481,,0.0,2.6129667216476317e-05,-1.0,-3.899182750119876
NLRP5,ENSG00000171487,,0.0,5.115908340627851e-06,-1.0,-3.9783315524615346
LRRC8C,ENSG00000171488,,3.1,0.0120776505219204,0.505149978319906,-1.914436493623536
SPACA5,ENSG00000171489,,0.0,0.0033533634726707,-1.0,-2.461757708975278
RSL1D1,ENSG00000171490,,36.4,0.1658190845095547,1.5622928644564746,-0.7801036572517165
LRRC8D,ENSG00000171492,,22.0,0.0594488916760194,1.3443922736851108,-1.2251263171949442
MROH2B,ENSG00000171495,,0.0,6.077203011672656e-05,-1.0,-3.7937895042351992
OR1L8,ENSG00000171496,,0.1,0.0001033375865728,-0.6989700043360187,-3.6917823354181816
PPID,ENSG00000171497,,55.6,0.2920756633605677,1.745855195173729,-0.5343559612572405
OR1N2,ENSG00000171501,,0.0,0.0001676767731789,-1.0,-3.57238931173376
COL24A1,ENSG00000171502,bottom500,0.0,0.0010858712969129,-1.0,-2.9259624425683644
ETFDH,ENSG00000171503,,148.9,0.1352407211953179,2.173186268412274,-0.8685715136046377
OR1N1,ENSG00000171505,,0.0,0.0001623942128402,-1.0,-3.5810457476473028
RXFP1,ENSG00000171509,,1.3,0.0002120047374969,0.146128035678238,-3.5058388115804635
LPAR3,ENSG00000171517,,0.1,0.0097125584442278,-0.6989700043360187,-2.0082177435531836
PTGER4,ENSG00000171522,,3.8,0.0383961332036762,0.5910646070264992,-1.4145828915991474
TBCA,ENSG00000171530,,267.4,0.2260768404197891,2.427323786357247,-0.6455518671065148
NEUROD2,ENSG00000171532,,0.0,1.4883009350833724e-05,-1.0,-3.939744196645095
MAP6,ENSG00000171533,,1.1,0.0021011384705577,0.0791812460476248,-2.65735263572584
OTP,ENSG00000171540,,0.0,2.8454648580999273e-06,-1.0,-3.987814854484837
ECEL1,ENSG00000171551,,2.3,0.0033495858153988,0.380211241711606,-2.462233046632567
BCL2L1,ENSG00000171552,,71.2,0.544115802538162,1.8530895298518657,-0.2642288516494582
FGG,ENSG00000171557,top500,15475.1,14.159465198727515,4.1896362705086405,1.1510499175703754
FGA,ENSG00000171560,top500,17201.5,10.176820939854167,4.235568844515308,1.007616400682438
OR2AT4,ENSG00000171561,,0.3,0.003321204475092,-0.3979400086720376,-2.465820968565489
FGB,ENSG00000171564,top500,16764.8,3.459308141029488,4.224400967274072,0.5390018031072653
PLRG1,ENSG00000171566,,40.9,0.2867725501505025,1.6127838567197357,-0.542311005913997
DSCAM,ENSG00000171587,,0.1,0.0005304721674604,-0.6989700043360187,-3.200334080835811
DNAI2,ENSG00000171595,,0.0,7.85437461752564e-05,-1.0,-3.748255357171803
NMUR1,ENSG00000171596,,0.8,0.0108661244025215,-0.0457574905606751,-1.959946831676852
CLSTN1,ENSG00000171603,,5.7,0.0824829543281433,0.7634279935629372,-1.0831095847035042
CXXC5,ENSG00000171604,,85.3,0.4720251624766742,1.931457870689005,-0.3259428527067307
ZNF274,ENSG00000171606,,18.2,0.0392814544550362,1.2624510897304295,-1.4047082483265996
PIK3CD,ENSG00000171608,,3.0,0.1045685444912651,0.4913616938342727,-0.9801838150393252
PTCRA,ENSG00000171611,,0.2,0.0002316113098501,-0.5228787452803375,-3.4793706659331987
SLC25A33,ENSG00000171612,,11.8,0.0629729896857999,1.0755469613925308,-1.2001565827806997
ENC1,ENSG00000171617,,17.6,0.1026784751819072,1.2479732663618066,-0.9880978297817656
SPSB1,ENSG00000171621,,43.8,0.0823261777549984,1.6424645202421213,-1.0839348386786818
P2RY6,ENSG00000171631,,0.8,0.0194537479122867,-0.0457574905606751,-1.7087699880572442
BPTF,ENSG00000171634,,17.9,0.0913442822284503,1.255272505103306,-1.038843444635515
S100Z,ENSG00000171643,,0.3,0.0077320217135289,-0.3979400086720376,-2.106126117163459
ZIK1,ENSG00000171649,,0.7,0.0055148362584381,-0.0969100130080564,-2.250662904245565
GPR82,ENSG00000171657,,0.6,0.0031043887352517,-0.1549019599857432,-2.4942548036571135
GPR34,ENSG00000171659,,7.9,0.0228430178929823,0.9030899869919436,-1.6393494561791029
PLEKHG5,ENSG00000171680,,2.1,0.0871191076276677,0.3424226808222063,-1.0593883610742216
ATF7IP,ENSG00000171681,,13.4,0.2879029177349627,1.130333768495006,-0.5406031124151608
LKAAEAR1,ENSG00000171695,,0.0,0.0006948062769814,-1.0,-3.099738711708649
RGS19,ENSG00000171700,,5.6,0.0197235783802983,0.7558748556724914,-1.7028179477041454
TCEA2,ENSG00000171703,,58.1,0.0867834424491843,1.7649229846498886,-1.0610629800311628
DEFB4A,ENSG00000171711,,0.0,2.9761490745279908e-05,-1.0,-3.8868541737777247
ANO5,ENSG00000171714,,2.0,0.0104407224877719,0.3222192947339193,-1.977129620461332
HDAC3,ENSG00000171720,,37.1,0.122800695770017,1.5705429398818975,-0.9104456584624172
SPATA46,ENSG00000171722,,0.3,0.0051300210932101,-0.3979400086720376,-2.28149655957512
GPHN,ENSG00000171723,,58.3,0.0717994779767984,1.7664128471123994,-1.1432742627828878
VAT1L,ENSG00000171724,,0.9,0.0029783715921269,0.0,-2.511678957386387
TMEM51,ENSG00000171729,,3.8,0.0206031036679371,0.5910646070264992,-1.683964543199156
CAMTA1,ENSG00000171735,,65.4,0.0435079367019557,1.816241299991783,-1.3604344613695385
LGALS4,ENSG00000171747,,127.1,0.1133769517301231,2.104487111312395,-0.9450923389368798
LRRC34,ENSG00000171757,,0.2,0.0085871660797772,-0.5228787452803375,-2.0611218756389267
PAH,ENSG00000171759,top500,1316.7,1.5906859873573271,3.1195198178681944,0.2016117567920716
AFG2B,ENSG00000171763,,7.1,0.1264096198455002,0.8573324964312684,-0.8978764492947177
GATM,ENSG00000171766,top500,2621.4,0.954259634554252,3.4185498620497423,-0.0202879378007029
NXNL1,ENSG00000171773,,0.0,8.24803567316039e-05,-1.0,-3.7387838787265
RASGRP4,ENSG00000171777,,0.6,0.0103706147290203,-0.1549019599857432,-1.9800278201755768
NHLH1,ENSG00000171786,,0.2,0.0003787243145511,-0.5228787452803375,-3.3199145140112547
SLFNL1,ENSG00000171790,,1.5,0.0080048534797249,0.2041199826559248,-2.091254831959469
BCL2,ENSG00000171791,,1.9,0.0673975656542278,0.3010299956639812,-1.1707118900134257
RHNO1,ENSG00000171792,middle500,4.8,0.0152229659578527,0.6901960800285136,-1.8146571632636737
CTPS1,ENSG00000171793,,68.8,0.087632570258381,1.8382192219076257,-1.0568391471411445
UTF1,ENSG00000171794,,0.0,7.859308757232415e-05,-1.0,-3.748135354446868
KNDC1,ENSG00000171798,,4.3,0.0040977839529477,0.6434526764861874,-2.37697991698209
WDR87,ENSG00000171804,,0.0,0.0035799486800192,-1.0,-2.4341582378862334
METTL18,ENSG00000171806,,5.8,0.114952200533479,0.7708520116421441,-0.9391050704294294
CFAP46,ENSG00000171811,,0.2,0.0041832956038193,-0.5228787452803375,-2.368221952529061
COL8A2,ENSG00000171812,,0.6,0.0071239784641741,-0.1549019599857432,-2.141223557393373
PWWP2B,ENSG00000171813,,5.8,0.0101630546833528,0.7708520116421441,-1.9887233570920495
PCDHB1,ENSG00000171815,,0.1,0.0001068009514923,-0.6989700043360187,-3.6844474673822303
ZNF540,ENSG00000171817,,2.2,0.0075777438129771,0.3617278360175929,-2.11476638329267
ANGPTL7,ENSG00000171819,,0.1,0.0039574307525574,-0.6989700043360187,-2.3917488834644756
FBXL14,ENSG00000171823,,3.1,0.1679191785512812,0.505149978319906,-0.7746411428955098
EXOSC10,ENSG00000171824,,18.7,0.0668811420247046,1.2741578492636798,-1.174047452036534
ZNF570,ENSG00000171827,,1.6,0.011166101434395,0.2304489213782739,-1.9482263429107416
NINJ2,ENSG00000171840,,18.5,0.040920399789223,1.2695129442179165,-1.387000111266351
MLLT3,ENSG00000171843,,2.2,0.0196792627959055,0.3617278360175929,-1.703789899272545
FAM90A1,ENSG00000171847,,0.1,0.0012742069500278,-0.6989700043360187,-2.861947859352751
RRM2,ENSG00000171848,,2.9,0.2339578305523882,0.4771212547196624,-0.6306768246975969
TRAPPC12,ENSG00000171853,,27.2,0.2232946344467934,1.436162647040756,-0.6509272620983588
IFNB1,ENSG00000171855,,0.0,0.0001586452325135,-1.0,-3.587295522328015
RPS21,ENSG00000171858,top500,960.7,2.1394877399931356,2.9826329943948497,0.330330100688401
C3AR1,ENSG00000171860,,10.0,0.0124344426092398,1.0043213737826426,-1.90189497380099
MRM3,ENSG00000171861,,20.7,0.1113101417168284,1.3180633349627615,-0.9530752733348388
PTEN,ENSG00000171862,,40.2,0.4045089897111903,1.6053050461411096,-0.3929644721865897
RPS7,ENSG00000171863,top500,1110.2,1.8818761979744931,3.0454403398147742,0.2746141264484624
PRND,ENSG00000171864,,0.0,0.0001077248006915,-1.0,-3.6825116490572647
RNASEH1,ENSG00000171865,,9.3,0.0956900636365828,0.9731278535996988,-1.0186795382242668
PRNP,ENSG00000171867,,74.5,0.0161591556005683,1.8727388274726688,-1.7889020127109587
KLF17,ENSG00000171872,,0.0,0.0002301952957461,-1.0,-3.4812291183720245
ADRA1D,ENSG00000171873,,0.1,0.0074855169644643,-0.6989700043360187,-2.1200148160422474
FRMD5,ENSG00000171877,,0.0,0.0019970211262255,-1.0,-2.6783971942571445
AQP4,ENSG00000171885,,0.9,0.0022774461526766,0.0,-2.6238893107145227
CYP4F11,ENSG00000171903,,67.3,0.4430910196441775,1.82865989653532,-0.3534090482762262
TLN2,ENSG00000171914,,3.2,0.0180274542897277,0.5185139398778875,-1.7416631813182364
LGALS9C,ENSG00000171916,,0.3,0.0002126747077807,-0.3979400086720376,-3.5049072473644327
TVP23B,ENSG00000171928,,41.1,0.0742636829140404,1.6148972160331343,-1.1286391096258384
FBXW10,ENSG00000171931,,0.8,0.0001291024321656,-0.0457574905606751,-3.6399703002890296
OR10H3,ENSG00000171936,,0.0,7.184891241316987e-06,-1.0,-3.9698664283836136
ZNF217,ENSG00000171940,,13.6,0.2513158297346083,1.136720567156407,-0.5996073815825986
OR10H2,ENSG00000171942,,0.0,4.216674815372686e-05,-1.0,-3.847201970287372
SRGAP2C,ENSG00000171943,,4.3,0.0317651595630755,0.6434526764861874,-1.496683902472372
OR52A5,ENSG00000171944,,0.0,1.2856425333708853e-05,-1.0,-3.9474737098911703
SCG2,ENSG00000171951,,0.1,0.0002792984182652,-0.6989700043360187,-3.421018968370576
ATPAF2,ENSG00000171953,,18.6,0.0426063479676354,1.271841606536499,-1.3695075656679447
CYP4F22,ENSG00000171954,,6.9,0.0043569709511311,0.8450980400142568,-2.3509601964735234
FOXB1,ENSG00000171956,,0.0,8.944061662245111e-05,-1.0,-3.722526901341823
PPIH,ENSG00000171960,,16.4,0.0782785555635662,1.2174839442139065,-1.1058027443862777
DRC3,ENSG00000171962,,0.9,0.0084046746237838,0.0,-2.0703422971952503
ZNF57,ENSG00000171970,,2.6,0.0408086751705704,0.4313637641589873,-1.38818458492175
SHLD1,ENSG00000171984,,2.4,0.0101052496024702,0.3979400086720376,-1.9911763687382271
JMJD1C,ENSG00000171988,,19.8,0.3525264887454996,1.2988530764097066,-0.452685067295023
LDHAL6B,ENSG00000171989,,0.3,0.0053615742720341,-0.3979400086720376,-2.262682155992753
SYNPO,ENSG00000171992,,37.3,0.0246245217285563,1.57287160220048,-1.606872100647176
ZNF556,ENSG00000172000,,0.0,0.0021139568789128,-1.0,-2.6548308420989395
MAL,ENSG00000172005,,1.7,0.0038669531969247,0.255272505103306,-2.401542923407182
ZNF554,ENSG00000172006,,1.5,0.0076196935301937,0.2041199826559248,-2.112399940698939
RAB33B,ENSG00000172007,,15.5,0.1267418623228803,1.1931245983544616,-0.8967373901815862
THOP1,ENSG00000172009,,71.8,0.2599432056251887,1.8567288903828825,-0.5849544889302439
REG3A,ENSG00000172016,,1.8,0.0537350836759218,0.278753600952829,-1.2689346075862278
GAP43,ENSG00000172020,,0.1,0.0003035141793434,-0.6989700043360187,-3.3941411997215907
REG1B,ENSG00000172023,middle500,5.2,0.0014643452035519,0.724275869600789,-2.8056674050772528
EPHX4,ENSG00000172031,,0.0,0.0007749376003058,-1.0,-3.058022919331067
LAMB2,ENSG00000172037,,29.7,0.520352110236322,1.4742162640762553,-0.2836192262244515
USP19,ENSG00000172046,,12.9,0.9002527195066747,1.1139433523068367,-0.0455873193095545
QARS1,ENSG00000172053,,49.5,1.5664612330626042,1.6954816764901974,0.1949473750628953
ORMDL3,ENSG00000172057,,225.6,1.027712020359168,2.353531559077762,0.0119136924940565
SERF1A,ENSG00000172058,,11.5,0.0822621288572084,1.0644579892269184,-1.0842724364713254
KLF11,ENSG00000172059,,33.0,0.0340206876963856,1.5198279937757189,-1.4669822242883443
LRRC15,ENSG00000172061,,0.1,2.055851404886353e-05,-0.6989700043360187,-3.9188021135829074
SMN1,ENSG00000172062,,36.6,0.020328832493393,1.564666064252089,-1.6897564525631192
EIF2AK3,ENSG00000172071,,2.4,0.1292233783920874,0.3979400086720376,-0.8883229585773653
SPMIP9,ENSG00000172073,,0.0,1.1653876701922e-05,-1.0,-3.95212619331781
MOB3A,ENSG00000172081,,9.3,0.1030321026666754,0.9731278535996988,-0.986606127724712
KRCC1,ENSG00000172086,,40.8,0.0459886998888876,1.611723308007342,-1.3364055426684005
NME6,ENSG00000172113,,10.6,0.0485738449014048,1.0293837776852095,-1.3127043461027097
CYCS,ENSG00000172115,,108.0,1.5405802518185368,2.03382569395331,0.1877125158893396
CD8B,ENSG00000172116,,1.5,0.0003482142251813,0.2041199826559248,-3.3485143641782313
SLFN12,ENSG00000172123,,1.8,0.0084410349410211,0.278753600952829,-2.068489501448964
CALB2,ENSG00000172137,,0.2,0.0006908253925812,-0.5228787452803375,-3.101919394390171
SLC9C1,ENSG00000172139,,0.0,0.0003233370450402,-1.0,-3.3733137259682473
OR1A1,ENSG00000172146,,0.3,3.542586057567551e-06,-0.3979400086720376,-3.984880992372261
OR1A2,ENSG00000172150,,0.0,8.93479232671439e-06,-1.0,-3.9628333901959
OR8I2,ENSG00000172154,,0.0,1.555243290549247e-06,-1.0,-3.993297649084704
LCE1D,ENSG00000172155,,0.0,7.407327460288495e-06,-1.0,-3.968966089520841
CCL11,ENSG00000172156,,0.6,0.00384110858176,-0.1549019599857432,-2.4043815996917193
FRMD3,ENSG00000172159,,0.7,0.0233402189032133,-0.0969100130080564,-1.630038336851315
SNTB1,ENSG00000172164,,83.5,0.2815009630303437,1.9222062774390165,-0.5503658643095809
MTBP,ENSG00000172167,,0.7,0.0337387363816746,-0.0969100130080564,-1.4705858629117443
TEFM,ENSG00000172171,,8.2,0.0533780452617566,0.919078092376074,-1.2718244755227617
MRPL13,ENSG00000172172,,47.7,0.1014445296441255,1.679427896612119,-0.9933434677231004
MALT1,ENSG00000172175,,4.2,0.0405993406513199,0.6334684555795865,-1.3904126264949992
PRL,ENSG00000172179,,13.6,0.0014690252817502,1.136720567156407,-2.8043700585570113
ISG20,ENSG00000172183,,26.3,0.1416726360656336,1.421603926869831,-0.8484075854611847
OR4C11,ENSG00000172188,,0.0,2.114921671295006e-06,-1.0,-3.990910791448811
MBOAT1,ENSG00000172197,,4.5,0.0402507425402556,0.6627578316815741,-1.3941484689179104
OR8U1,ENSG00000172199,,0.0,1.8662163829625692e-06,-1.0,-3.9919698245427138
ID4,ENSG00000172201,,3.1,0.0975513970171139,0.505149978319906,-1.0103215392426523
OR4X2,ENSG00000172208,,0.0,9.271998455313298e-05,-1.0,-3.7150732478192263
GPR22,ENSG00000172209,,0.0,0.003185014482464,-1.0,-2.4834627114496084
CXCR6,ENSG00000172215,,3.7,0.0100145715778493,0.5797835966168102,-1.9950525078824413
CEBPB,ENSG00000172216,,227.8,0.926171358452234,2.357744325180376,-0.0332617647065397
AZU1,ENSG00000172232,,2.6,0.0570355520604561,0.4313637641589873,-1.2430935719824807
TPSAB1,ENSG00000172236,,12.3,0.0560112237243774,1.0934216851622351,-1.2509502597059317
ATOH1,ENSG00000172238,bottom500,0.0,0.0002792099014586,-1.0,-3.421120331427083
PAIP1,ENSG00000172239,,84.8,0.1520991509671059,1.9289076902439528,-0.8175877702417228
CLEC7A,ENSG00000172243,,10.2,0.0287126137149623,1.0128372247051722,-1.5404173432295505
C5ORF34,ENSG00000172244,,0.4,0.014205526536065,-0.3010299956639812,-1.84449615271372
C1QTNF4,ENSG00000172247,,0.9,0.0099483706112316,0.0,-1.9979043553500555
NEGR1,ENSG00000172260,,0.3,0.0043042888047843,-0.3979400086720376,-2.3561242105423035
ZNF131,ENSG00000172262,,11.7,0.0852932900197802,1.0718820073061253,-1.0685762536888823
MACROD2,ENSG00000172264,,1.8,0.0059680856994647,0.278753600952829,-2.216948294308873
DPAGT1,ENSG00000172269,,23.8,0.2325738195597127,1.3783979009481375,-0.6332524807459452
BSG,ENSG00000172270,,209.6,0.423188255906687,2.3215984304653436,-0.3733637808188674
HINFP,ENSG00000172273,,4.2,0.0286810218736667,0.6334684555795865,-1.5408937904475
CDY1,ENSG00000172288,bottom500,0.0,3.28910290713232e-05,-1.0,-3.8765043355081423
OR10V1,ENSG00000172289,,0.0,1.4765404612703497e-05,-1.0,-3.940189007844954
CERS6,ENSG00000172292,,12.4,0.0679908242860845,1.0969100130080565,-1.166911408357548
SPTLC3,ENSG00000172296,,18.6,0.0700797260758539,1.271841606536499,-1.1537883312471056
COPRS,ENSG00000172301,,74.7,0.0566385297102698,1.8739015978644613,-1.2461219224525726
TP53RK,ENSG00000172315,,6.8,0.091641918538714,0.8388490907372553,-1.0374321819927377
B3GALT1,ENSG00000172318,bottom500,0.0,0.0010104177285747,-1.0,-2.954513613026918
OR5A1,ENSG00000172320,,0.0,3.247682130010632e-06,-1.0,-3.9861196893029938
CLEC12A,ENSG00000172322,,6.0,0.0117470324312578,0.785329835010767,-1.9263904226607829
OR5A2,ENSG00000172324,,0.3,1.2299555459266245e-05,-0.3979400086720376,-3.9496219629012295
BPGM,ENSG00000172331,,12.3,0.2027276843267312,1.0934216851622351,-0.6928727676337402
POP7,ENSG00000172336,,69.1,0.5320581184579245,1.8401060944567575,-0.2739593079852017
ALG14,ENSG00000172339,,1.9,0.0364772852828025,0.3010299956639812,-1.4367885304191734
SUCLG2,ENSG00000172340,,259.9,0.13439894610918,2.4149733479708178,-0.8712811186412078
STARD5,ENSG00000172345,middle500,5.0,0.0663743200104757,0.7075701760979364,-1.1773460965267992
CSDC2,ENSG00000172346,,2.7,0.0059811862719887,0.4471580313422192,-2.2160116935684435
RCAN2,ENSG00000172348,,4.6,0.0028999241406168,0.6720978579357174,-2.522889727189693
IL16,ENSG00000172349,,9.1,0.0639220468701794,0.9637878273455552,-1.193670444996423
ABCG4,ENSG00000172350,,0.1,0.0001689377006335,-0.6989700043360187,-3.570348312579916
CDY1B,ENSG00000172352,bottom500,0.0,3.0062295036195047e-05,-1.0,-3.885848586843872
GNB2,ENSG00000172354,,178.0,0.5272333693287824,2.2506639194632436,-0.2779147459133314
CFAP53,ENSG00000172361,,0.4,0.0107933541173727,-0.3010299956639812,-1.9628383782437708
OR5B12,ENSG00000172362,,0.0,0.0001162758191247,-1.0,-3.66499203445716
OR5B2,ENSG00000172365,,0.0,0.0001627304374372,-1.0,-3.580489611091786
MCRIP2,ENSG00000172366,,57.1,0.2122723407659155,1.757396028793024,-0.6729020461354677
NHERF4,ENSG00000172367,,0.1,0.0680382941788776,-0.6989700043360187,-1.1666087430600949
C2CD2L,ENSG00000172375,,12.6,0.0773510823674493,1.1038037209559568,-1.110972508661056
OR9I1,ENSG00000172377,,0.0,9.611457316893137e-05,-1.0,-3.7074901329426657
ARNT2,ENSG00000172379,,0.3,0.0011334154960647,-0.3979400086720376,-2.9088905995994216
GNG12,ENSG00000172380,,41.9,0.0144705744130076,1.6232492903979006,-1.836523326783052
PRSS27,ENSG00000172382,,0.5,0.004259896293752,-0.2218487496163564,-2.3605238409118954
MYOZ2,ENSG00000172399,,0.1,0.0016174089667261,-0.6989700043360187,-2.7651262739460316
SYNPO2,ENSG00000172403,,6.6,0.0134150022328133,0.8260748027008263,-1.8691838782154655
DNAJB7,ENSG00000172404,,0.1,0.0206811182758941,-0.6989700043360187,-1.682331085846089
CLP1,ENSG00000172409,,9.5,0.0367270482834861,0.9822712330395684,-1.4338330887901036
INSL5,ENSG00000172410,,0.0,0.0001925942148554,-1.0,-3.5337342649544357
EFCAB3,ENSG00000172421,,0.0,0.0001850812951533,-1.0,-3.545031276826629
TTC36,ENSG00000172425,,235.3,0.7040551638569443,2.371806458507416,-0.1523316315087136
RSPH9,ENSG00000172426,,0.4,0.0008297868368879,-0.3010299956639812,-3.0316166064723715
COPS9,ENSG00000172428,,89.7,0.1128004036817754,1.9532763366673045,-0.9473045052277862
GTPBP2,ENSG00000172432,,30.5,0.5556970412141431,1.48572142648158,-0.2550837695194081
FGGY,ENSG00000172456,,70.7,0.0501994154785589,1.850033257689769,-1.2984370617812775
OR9G4,ENSG00000172457,,0.0,1.1394291217353136e-05,-1.0,-3.9531370655027818
IL17D,ENSG00000172458,,0.8,0.0044772679575741,-0.0457574905606751,-2.339393662820795
OR5AR1,ENSG00000172459,,0.0,7.812072488255157e-06,-1.0,-3.96733260536939
FUT9,ENSG00000172461,,0.0,0.0003282932568806,-1.0,-3.368258763153278
OR5AP2,ENSG00000172464,,0.0,3.91030780481297e-05,-1.0,-3.8566632599107025
TCEAL1,ENSG00000172465,,17.7,0.2368690168673901,1.250420002308894,-0.6253084332436654
ZNF24,ENSG00000172466,,28.9,0.2353366332819667,1.462397997898956,-0.6281259612275001
HSFY1,ENSG00000172468,,0.1,0.0002378281539533,-0.6989700043360187,-3.471304159983909
MANEA,ENSG00000172469,,20.5,0.0256290492538611,1.3138672203691537,-1.589576261649373
RAB40A,ENSG00000172476,,0.3,0.0030244168446261,-0.3979400086720376,-2.5052310294541185
MAB21L4,ENSG00000172478,,10.0,0.0341322214456634,1.0043213737826426,-1.4655649170967284
AGXT,ENSG00000172482,top500,1191.5,4.262944589205049,3.076130494543006,0.6297198751628328
OR8J1,ENSG00000172487,,0.0,5.9935733752616454e-05,-1.0,-3.796054492865514
OR5T3,ENSG00000172489,,0.0,4.976180389909598e-06,-1.0,-3.978909233299291
AFF1,ENSG00000172493,,23.2,0.1085187725391942,1.3673559210260189,-0.9640951093178964
ACOT12,ENSG00000172497,,94.1,0.0746600968553892,1.9740509027928776,-1.1263301446429403
FIBP,ENSG00000172500,,31.2,0.3192325374498712,1.4955443375464486,-0.495756828046838
CARNS1,ENSG00000172508,,0.4,0.0023330266852098,-0.3010299956639812,-2.6138531277416805
OR10H5,ENSG00000172519,,0.0,2.546236423339028e-05,-1.0,-3.9014865328050536
BANP,ENSG00000172530,,9.9,0.0230582001347705,1.0,-1.6352951971860727
